X,Y,Z,run_time,distance,delta,axis1,axis2,axis3,axis4,axis5,axis6
-0.194805113,0.219439957,0.616884987,1.263655424,0.447922002,467.4370226,131.6170184,-14.30796747,11.19638901,0.311294193,93.05052314,138.3814922
0.220534264,0.213018517,0.544800115,1.26350975,0.399086264,289.9094487,43.99228463,-18.96536933,-0.165731434,-0.28662043,109.07608,-133.9890496
0.211722387,0.236370453,0.596665657,1.263482332,0.381767062,272.1221491,48.16749133,-20.73341263,14.84413936,0.323418653,95.82308933,-138.1648993
-0.091626257,0.08619083,0.823162948,1.263421059,0.239702357,408.8450376,136.7720751,-10.09284525,71.35517631,0.15195159,28.70823017,133.2303692
-0.236655866,0.25743189,0.667334434,1.263364077,0.482392074,451.7637494,132.5717588,-42.54110725,66.91939814,-0.328030765,65.52051036,137.4317298
0.044838096,0.043483093,0.801676931,1.263360023,0.116356182,180.0525133,44.16763735,17.27430482,32.80461247,0.147415637,39.93714279,-134.1743425
-0.155297119,0.142182767,0.692000524,1.263357639,0.344460828,435.3714689,137.4965995,3.577483249,9.460842666,-0.273485792,76.93777997,132.4992054
0.187160314,0.195240929,0.585784191,1.263319731,0.350483095,280.5795853,46.22879246,-8.118575843,-3.940416,0.284472825,102.01552,-136.2378309
0.010047334,0.008678583,0.818002138,1.263282299,0.111797022,177.9895752,40.68796506,20.20650607,40.24655118,-0.098241659,29.58806489,-130.6917071
0.09433023,0.103019627,0.809013932,1.263234615,0.162807726,173.8454043,47.5461556,-3.807598644,54.90772437,0.178657709,38.88451811,-137.5500747
-0.009493603,0.010285219,0.823382265,1.263080597,0.129094152,389.2678305,132.6036183,17.91413744,44.55275862,-0.084429652,27.54994132,137.3898107
-0.021182056,0.018687051,0.800053459,1.263040543,0.142970185,401.0362956,138.4936679,23.82774288,29.07790421,-0.127892794,37.12623372,131.4995218
-0.099849278,0.099603702,0.559746129,1.263007402,0.35597812,536.2272566,135.0429433,25.68285696,-40.97252597,-0.235057197,105.2987455,134.9473701
0.099165388,0.11188722,0.802730534,1.262914896,0.171755912,173.8319847,48.42457203,-3.788684978,52.05589694,-0.186227801,41.71940028,-138.4171274
-0.231048327,0.245800274,0.641806141,1.262892246,0.479194065,442.4682689,133.207837,-29.66249438,38.87240533,-0.325616334,80.71118855,136.7880858
-0.210448266,0.200472033,0.627125236,1.262854338,0.442692495,462.7253245,136.4114775,-13.82709172,13.06897922,0.307721633,90.69686728,133.5860294
-0.31199737,0.320827767,0.385982739,1.262814522,0.701409226,530.1763517,134.2157333,-81.57717123,68.73619646,0.395385776,102.6992527,135.7817339
0.274779657,0.298235898,0.541538253,1.262678862,0.480614918,266.1183718,47.36154249,-50.79271026,48.99662671,0.364675717,91.68317216,-137.3599051
0.14574235,0.153337315,0.729160656,1.262286425,0.232538452,210.4989754,46.48165462,-1.465418405,24.68994755,0.262323382,66.74570998,-136.4798393
0.320888122,0.294448605,0.275263618,1.26228261,0.678317844,360.6908054,42.55334703,-102.8894122,82.90741206,0.387509913,109.8460096,-132.5473753
-0.058365615,0.051669577,0.754126567,1.262214184,0.19972341,434.2789533,138.5346079,25.57711916,10.15023472,0.190352898,54.29794828,131.4617381
0.059193046,0.063452947,0.784044634,1.262208462,0.131578324,199.9768275,46.94854071,17.32024152,25.47224748,-0.170409522,47.21969386,-136.9535707
-0.146727481,0.145340339,0.575883331,1.262086868,0.395410156,501.1574925,135.2520664,8.159179416,-23.44041251,-0.249922989,105.2660843,134.7420692
-0.028323639,0.02772718,0.802130826,1.262076139,0.15381953,396.2104323,135.6772591,21.28127182,31.03747477,0.138288001,37.71372146,134.3174159
0.142792641,0.148021528,0.766283346,1.261979342,0.216810291,184.5395137,46.00478029,-7.996227798,43.55339458,-0.243082167,54.40809217,-136.0064127
0.165595125,0.153712478,0.715122944,1.261932611,0.242827198,210.3203176,42.84319315,-3.260344162,22.78164177,-0.267014472,70.45028266,-132.8468118
0.214250853,0.227024643,0.631988797,1.261919498,0.356538438,252.2748083,46.67908909,-20.33918061,22.89043414,0.325901283,87.38229789,-136.6847964
-0.304981968,0.302589588,0.474212852,1.261883259,0.637057626,491.737142,135.2100038,-62.52504997,53.89709675,-0.370023095,98.49753547,134.7862187
-0.021717331,0.023818344,0.83418235,1.261789083,0.148143813,391.6383006,132.3147351,9.237824751,56.95633388,-0.085433247,23.81750682,137.6791911
0.153935114,0.1560976,0.748814822,1.261775017,0.230978697,195.0545667,45.4261063,-7.551573258,37.44701339,0.267603385,60.0738766,-135.4284433
0.179608441,0.188164443,0.651686077,1.261766434,0.304792966,249.386296,46.35545767,-6.494956144,10.16026067,0.292133897,86.30033443,-136.3496973
0.018735984,-0.017849121,0.812334931,1.261758804,0.089722811,408.7013518,136.4337006,27.6332016,35.99787576,-0.068402553,26.40707124,133.5604055
0.140170204,0.152959839,0.757921587,1.261654139,0.222802995,193.7056819,47.47290308,-6.21050971,38.65873347,-0.244129809,57.52260015,-137.4799594
0.054524639,0.058399575,0.802843155,1.261626244,0.126050262,179.3991543,46.92653984,13.46904448,35.73003802,-0.155820555,40.80942813,-136.9237178
-0.257417886,0.258835794,0.615897084,1.261505842,0.514929866,445.7363123,134.8232946,-38.02740278,45.60081783,-0.340122288,82.3275438,135.1733144
-0.188990169,0.171810001,0.742696153,1.261398792,0.374696615,403.7512715,137.7029277,-18.54013404,50.18891147,-0.274741445,58.30177416,132.2915684
0.106965437,0.115638394,0.741770347,1.261307716,0.188079678,217.6528456,47.19907166,10.24504463,16.90653946,-0.232652597,62.84915585,-137.1968416
0.132633463,0.133655753,0.782337558,1.261247635,0.198291935,175.3870172,45.19594944,-7.788083081,48.896351,-0.216088105,48.8556833,-135.194787
-0.191745265,0.193087426,0.566994581,1.261240721,0.454423093,493.7516687,134.7835689,-9.089390806,-7.352261594,-0.277374388,106.388118,135.2155028
0.089117706,0.090520367,0.802583806,1.261235237,0.150670899,159.8420689,45.47596237,2.709419686,44.81013435,0.180460775,42.47532147,-135.4759011
0.157664785,0.171202361,0.772651601,1.261226177,0.241298354,209.7016165,47.33591366,-22.80166523,67.17107718,-0.241249001,45.57324297,-137.3383932
-0.304388893,0.294705797,0.518413175,1.261148453,0.609969483,487.452996,135.9087748,-60.37503043,60.63889642,-0.368986644,89.62347289,134.0866205
0.096211883,0.09439341,0.786022125,1.261127472,0.155868994,176.3604936,44.48597285,6.127702564,34.98274444,0.209919389,48.87961333,-134.4837472
0.124431353,0.119638764,0.658932147,1.261110067,0.235433515,264.2427696,43.84436941,15.74651838,-9.725542166,-0.25781173,83.98489354,-133.8470158
-0.196373298,0.202511144,0.559671236,1.261104584,0.466537865,496.057231,134.102866,-11.94762205,-5.649149041,-0.274475529,107.5463307,135.8913354
-0.171651205,0.172701585,0.614949403,1.261061192,0.405518797,472.6819435,134.804064,-0.943700427,-4.956206532,-0.276343643,95.86734587,135.1888309
0.274727143,0.282764035,0.587979857,1.261049747,0.444340639,260.8053111,45.84558868,-49.64334716,58.42611646,0.370988002,81.1132461,-135.8462853
0.297337967,0.301951381,0.465687158,1.260918379,0.537115058,280.7651607,45.42657112,-59.62929822,46.50338989,-0.358818563,102.9989872,-135.4205623
0.069585241,0.076197743,0.799982808,1.26079607,0.139183347,176.9183207,47.56289968,9.368698896,37.60835177,-0.174527952,43.02965166,-137.5542756
0.069384569,0.07256903,0.700087539,1.260736227,0.173814665,265.6102674,46.235744,29.27259909,-8.027706303,-0.228264426,68.77749249,-136.2318425
-0.169037054,0.182080412,0.566442578,1.260734797,0.434372217,495.8365012,132.8556245,-3.059715834,-14.42499393,-0.262445789,107.4478394,137.1404296
0.26334246,0.271951294,0.590668369,1.260663509,0.430200733,248.8504659,45.94056124,-41.42376316,44.94667372,0.358734381,86.38066656,-135.939437
0.212839051,0.232236794,0.662441291,1.260453224,0.346338134,235.7242011,47.51739201,-23.94445844,35.60382345,0.325144285,78.2783758,-137.5086768
0.031076847,-0.033286227,0.821923016,1.260349274,0.073106044,405.4679104,133.0177437,25.96070805,44.07748347,0.047946434,20.00204463,136.9736466
-0.266094662,0.268022886,0.609025126,1.260291338,0.52918497,453.3550479,134.7735492,-43.32545859,52.73226937,-0.353354302,80.4896863,135.2295158
0.261237154,0.268703752,0.636209925,1.260272264,0.405481529,265.0075057,45.82753648,-51.77518624,75.09607216,0.350089656,66.57221512,-135.8266667
-0.127387289,0.12905959,0.78520039,1.26020956,0.294996704,380.1137963,134.6512856,-6.580050494,48.4409364,0.216730461,48.10662748,135.3472875
0.309523775,0.312843406,0.40101344,1.260153532,0.591692293,306.8251754,45.31939965,-73.19000823,56.23760874,0.375187869,106.8225368,-135.3206948
-0.257223523,0.282187482,0.55556348,1.259990931,0.554430133,471.4998756,132.3330542,-40.99941112,35.69285016,-0.34940901,95.19912853,137.6662707
-0.1276837,0.130492803,0.801448964,1.259893656,0.295274808,409.2196968,134.3972605,-17.7884717,71.50821866,0.19730022,36.22812131,135.6057166
-0.096422316,0.084943837,0.808735517,1.259865522,0.242361971,367.2073417,138.5948564,-0.232477674,50.61977102,-0.173248879,39.44579463,131.401596
0.260102949,0.245509587,0.603304344,1.259832621,0.402255121,246.8283725,43.36610346,-33.87019486,35.82077916,0.345872607,87.95220102,-133.3608025
0.033837078,0.037419495,0.791917301,1.259789467,0.117706363,200.8211763,47.81876574,22.27498602,25.93294901,-0.149476762,41.83366137,-137.8199063
0.173494053,0.188271283,0.610189683,1.259749651,0.326768772,272.2188472,47.35998399,-4.177064289,-2.575025363,0.289378886,96.71342502,-137.3499924
-0.169192301,0.174277167,0.62314043,1.259699106,0.400932407,468.7312101,134.1302193,-0.898065386,-3.023854036,-0.275893526,93.88922076,135.8685049
-0.113911043,0.120782143,0.684823296,1.2596488,0.304872007,460.42758,133.3557476,15.40311607,-2.908171614,0.255770775,77.49884684,136.6385054
-0.112709207,0.126132332,0.585381851,1.259627819,0.359173192,513.6639367,131.758401,18.41140707,-29.6916457,-0.240589219,101.2806711,138.233465
0.22960743,0.232540066,0.568166269,1.259613514,0.400999542,278.0704532,45.38068504,-23.54895049,11.89342008,0.320562463,101.5776258,-135.3820722
-0.108821103,0.106423928,0.591831944,1.259603262,0.34292727,517.3219102,135.6083815,23.12649754,-31.51260825,-0.249159611,98.39113922,134.3863665
0.046287976,0.04902843,0.777552687,1.259577513,0.124509716,210.3881933,46.59607815,22.70272725,19.92012018,-0.164926836,47.40629457,-136.601668
-0.122740383,0.119253444,0.637364821,1.259534836,0.332063617,487.0144224,135.8555671,17.22791541,-16.19607533,0.258794277,88.9701946,134.138454
-0.24149405,0.223390088,0.684669772,1.25941658,0.459252994,436.2608725,137.2091962,-34.78708727,58.42574037,-0.316682164,66.27610498,132.7948473
-0.04042963,0.042955428,0.830822803,1.259354353,0.173737945,384.6569168,133.2325435,5.852518018,56.86334408,-0.11095189,27.29571177,136.7620191
-0.176954564,0.164606454,0.558280382,1.25933075,0.434571663,500.0919094,137.0542443,-1.724033593,-17.88787883,-0.253421804,109.586279,132.9405996
-0.060628502,0.053158708,0.790950401,1.259326935,0.195558974,397.5053034,138.798229,16.77959689,28.52008829,0.167001612,44.71017954,131.2029629
0.101217707,0.113521448,0.750098384,1.259317398,0.183067763,214.9203186,48.31243981,10.08373793,19.53924824,0.232680773,60.37173966,-138.302686
0.293426661,0.290981241,0.551609393,1.259309769,0.476971114,272.7516465,44.74201345,-56.88256218,62.38827808,-0.367429173,84.37996872,-134.7513196
0.11339843,0.110224913,0.796859837,1.259296656,0.171105281,165.9231657,44.2128602,-3.875504257,49.69270851,0.201237199,44.16848894,-134.2126272
0.051079342,0.052375958,0.811942361,1.259242058,0.121581146,171.0267292,45.67988763,11.74760851,41.19926575,-0.145012532,37.07118942,-135.6784461
0.156725013,0.159589355,0.721462754,1.259241343,0.243386059,212.063936,45.49279611,-3.578969931,24.87743262,-0.268061569,68.67281911,-135.4944086
-0.099258631,0.095654489,0.601683591,1.259233236,0.325711292,517.6486628,136.0252939,27.0332991,-31.67470673,-0.248492002,94.65268414,133.9664293
0.032492623,0.033627643,0.825264186,1.25919342,0.115205799,174.9556998,46.02599282,11.44029446,48.889501,0.111836547,29.68112833,-136.0271865
0.105428512,0.107333261,0.799360519,1.259096861,0.167527983,165.9798305,45.53931803,-2.573510146,49.19254098,0.196053418,43.37392085,-135.5447478
0.073197285,0.069741287,0.815629199,1.259069681,0.132005001,156.6781752,43.64461137,3.921706249,49.62282885,0.156572232,36.45780166,-133.6482414
-0.052211819,0.056213644,0.818726158,1.259016991,0.190015524,370.450907,132.8546768,8.269123628,47.34986625,-0.12915447,34.38258381,137.1358229
0.094302901,0.101067338,0.793135,1.25888133,0.161647324,170.6054552,47.01287835,3.113945448,40.56842704,0.200164817,46.3107356,-137.0100717
0.111987537,0.116866069,0.687664072,1.258810043,0.214791019,254.9950511,46.18746922,16.15578372,-2.76159311,-0.256276151,76.61015522,-136.1871551
0.252050453,0.239340365,0.626024312,1.258776903,0.383014146,237.7682115,43.49887694,-31.89305523,38.34867182,-0.328087334,83.470122,-133.4924286
0.221447075,0.234345899,0.689577403,1.258732796,0.340608018,227.9968918,46.60007199,-32.66970934,56.30957966,-0.310486349,66.27523276,-136.5917364
-0.027592926,-0.029165444,0.808165964,1.258706808,0.129275517,210.9512775,46.61545338,30.75013183,33.75866288,-0.067833958,25.54260025,-136.6185347
0.189920776,0.160978216,0.636400772,1.258646727,0.29494682,245.3087579,40.26229507,-2.832818847,2.286999644,-0.286280262,90.51932921,-130.260721
0.049794784,0.048925952,0.803251035,1.25858593,0.119032197,177.0838761,44.53929577,15.3665002,34.66242444,0.153911802,39.98899634,-134.5413138
-0.139456018,0.153572678,0.596557035,1.258513451,0.383499194,491.5497563,132.2193631,8.382959087,-18.63276864,-0.263560528,100.2275055,137.7758419
-0.029815531,-0.031457948,0.809592675,1.258494377,0.130919169,210.520576,46.56211072,30.59410989,34.8560275,-0.069611373,24.60912018,-136.5628597
-0.190618979,0.193739254,0.72173014,1.258407354,0.393949202,409.8700793,134.5116095,-18.89232759,44.39471035,-0.290555,64.44141738,135.4834279
-0.070626195,0.075727221,0.760470869,1.258221865,0.221712682,422.1934904,132.9636234,19.05801338,16.02589772,-0.194118561,54.92434708,137.031528
0.063338952,0.070726987,0.778254531,1.258142471,0.138481528,206.7530879,48.19675775,17.03505572,23.50322995,0.192379721,49.4826818,-138.1931602
-0.162508947,0.16827075,0.696152742,1.258070469,0.3641704,432.3294161,134.0285459,-3.041408172,17.48711041,0.289553411,75.52437604,135.9675267
0.261982592,0.297624386,0.573783928,1.258038521,0.458232272,264.2046368,48.62575482,-48.73472017,53.28155339,-0.360500915,85.34473001,-138.6173022
0.023721069,0.024483405,0.80385862,1.258034706,0.112432338,191.2554925,45.83595297,21.7031218,31.72323059,-0.124616375,36.60214644,-135.8301565
-0.284646663,0.304197099,0.529708546,1.257954597,0.597447225,479.7432339,133.1161107,-56.36304931,56.06116591,0.375116318,90.17680907,136.8801042
0.062660994,0.06463032,0.717686619,1.257950068,0.158355277,255.2648516,45.94153898,29.17461807,-2.985425762,0.228296911,63.83636003,-135.9423291
0.080317591,0.076412419,0.794292467,1.257921934,0.138100206,173.5433684,43.54058994,9.385889191,35.27292329,-0.173418131,45.34638191,-133.5333939
-0.068355099,0.070730371,0.754065555,1.257852316,0.218473879,429.6556064,134.0672018,21.38911553,12.4681718,0.208447999,56.16090388,135.9306873
-0.005508057,-0.005539913,0.80441721,1.257836342,0.116945709,202.1930719,44.93534937,27.96669429,30.6866159,0.098893417,31.39148,-134.9339761
0.204227308,0.200685029,0.579319539,1.257826805,0.363191275,278.4206458,44.51624651,-12.39629322,-0.304130497,0.29090761,102.6451705,-134.5139202
0.158832447,0.173030603,0.770979478,1.25771451,0.243594088,209.9086267,47.4291277,-22.81043717,66.5319618,-0.235427146,46.23832701,-137.4232706
-0.012412717,0.01246399,0.81440419,1.257530689,0.13204393,395.3839315,134.9953807,20.8794163,37.7978053,0.109979715,31.35250514,135.0020716
-0.094101409,0.087942057,0.796403424,1.25746274,0.242652002,373.1179731,136.9086357,4.444176235,40.55036888,-0.183718157,45.00115002,133.0829042
0.212962435,0.230060309,0.59253756,1.257459164,0.379609484,272.6554609,47.19220915,-19.61762739,12.31974918,-0.306177391,97.23793584,-137.1869471
-0.011358137,-0.011357812,0.791722517,1.257454872,0.120851052,211.9347181,44.8754498,32.89219174,23.4630739,0.106711255,33.69290926,-134.8800938
-0.241778767,0.203255609,0.612055437,1.257436514,0.472710117,465.3006246,139.9281774,-20.60539683,18.39331215,-0.312571815,92.13806621,130.0642723
-0.128865693,0.122154549,0.653834185,1.257424116,0.329650502,474.7806593,136.501256,14.80112688,-10.23576458,-0.263276283,85.43496974,133.4965082
0.119082715,0.131060511,0.785843584,1.257321358,0.193371273,176.1843208,47.76806134,-5.448337687,47.29071956,0.226144755,48.12725162,-137.7640665
-0.034797438,-0.034372067,0.814048073,1.257318974,0.135300023,204.6457002,44.62861979,29.52010551,38.25384354,0.058086861,22.27419343,-134.6306703
-0.104236778,0.10673864,0.799822176,1.257278442,0.26212057,371.3805159,134.2955443,-2.387137055,49.16833136,-0.184702345,43.19728166,135.6963049
-0.097650019,0.101979373,0.567220872,1.257269621,0.350636326,532.8531148,133.7294103,25.88659462,-39.28582786,-0.234057528,103.4026648,136.2668021
0.132369588,0.131174671,0.796690075,1.257256269,0.194385173,188.5169298,44.71837914,-14.83784307,64.48341763,-0.205582433,40.31888156,-134.7127507
-0.10478468,0.10746892,0.683561302,1.257226706,0.291286421,466.7921753,134.2406069,19.39927498,-6.245627765,-0.245716166,76.859264,135.7539278
0.007739787,0.00770814,0.803786406,1.257180691,0.11281449,196.4696055,44.69466467,25.44638236,30.5967116,-0.109888469,33.99390209,-134.6928059
-0.005946967,-0.00514092,0.786846038,1.257164478,0.119516738,203.6934157,40.55716258,33.08553222,20.87119507,0.117404863,36.09536912,-130.5636255
0.166315407,0.169511708,0.753145467,1.257057667,0.24567537,190.391738,45.52216591,-14.94994757,48.42055846,-0.255225421,56.4878023,-135.515963
-0.162846874,0.164102701,0.724606924,1.257019281,0.353969769,416.0618661,134.8059347,-6.227283835,28.79757328,0.276564419,67.39769098,135.1868491
-0.233414344,0.220305887,0.686864032,1.256961346,0.450792803,428.7217369,136.6331861,-31.01833942,52.87121743,-0.32036902,68.0655274,133.3618832
-0.093351106,0.089597331,0.555028644,1.256924629,0.351393284,542.623248,136.1461138,29.00756784,-44.1616574,-0.228738312,105.1804864,133.8509267
0.148460841,0.142864474,0.78104876,1.256878376,0.210674222,185.0236019,43.8769726,-13.92081738,56.68520939,-0.22361942,47.20244774,-133.8744601
-0.216914951,0.219011602,0.662407617,1.256823778,0.445425384,439.933209,134.7466294,-21.60061412,32.24116298,0.324673141,79.28103214,135.2563069
0.130280606,0.126514107,0.775099937,1.256803036,0.192069584,176.6984643,44.13358637,-3.242542643,40.84111105,-0.223013723,52.38123186,-134.1248875
-0.143206944,0.147084337,0.568317776,1.256795645,0.398676422,505.2453828,134.254863,8.194689131,-25.31998481,0.256303995,107.1029924,135.7491277
-0.110380285,0.107718282,0.563516796,1.256671667,0.363021109,529.4525593,135.6748138,21.98253424,-37.58573333,-0.229000266,105.6113946,134.3213254
-0.04640413,-0.045373448,0.825912501,1.256539822,0.146097603,200.9971413,44.34589584,25.61087206,49.47495527,0.049452364,14.97266735,-134.3466163
0.081251441,0.090481594,0.750147198,1.25653863,0.162250744,225.0076621,48.0386223,17.08107491,14.0684438,-0.212932379,58.86556706,-138.0412906
-0.093274082,0.091454274,0.703985208,1.25652647,0.265520886,459.3677073,135.5251384,21.85695094,-2.540401991,-0.236992482,70.69062885,134.469837
-0.078770119,0.08047514,0.817006497,1.256479025,0.225778054,374.2907438,134.3604112,0.146563968,54.24095163,-0.155102239,35.59424405,135.6344409
-0.067963737,0.062956436,0.763691249,1.256475925,0.211342478,422.4228977,137.2354731,20.69682616,16.07670947,0.196201855,53.24850761,132.7551767
0.170560177,0.171174875,0.750611153,1.256471634,0.249017473,191.0181576,45.07994663,-15.70263152,48.65569679,-0.259066792,57.00368048,-135.0770601
0.080924463,0.084284188,0.817722253,1.256471157,0.145296287,174.3139955,46.19136265,-1.525068672,56.51266623,0.163046036,35.00368357,-136.1858242
0.149666276,0.158822763,0.587984107,1.256464958,0.315174855,286.3115112,46.67992889,5.435529587,-17.94244824,-0.255902658,102.4848937,-136.6761896
0.131942166,0.143165462,0.670184398,1.256449461,0.248240793,255.3744284,47.36463236,9.448341055,-1.618445148,0.266946845,82.16287145,-137.3569089
-0.071278812,-0.07436141,0.813270244,1.256243944,0.169969489,215.7962527,46.21842576,33.57433452,44.08224121,-0.045747537,12.41511154,-136.210338
-0.101100576,0.097634075,0.771655893,1.256239176,0.256546379,398.7931784,136.0320393,8.397012291,27.8879692,0.215484053,53.70505131,133.9641389
0.161268558,0.168129784,0.761803426,1.256199837,0.241177639,194.5616764,46.17008365,-16.38836003,53.31330029,-0.253614775,53.03479867,-136.1614437
-0.329716952,0.290926189,0.460746492,1.256140232,0.653662772,506.9853609,138.5602699,-70.14453416,64.9160656,-0.376946123,95.09590214,131.4404287
-0.077448662,0.070614286,0.735962219,1.256134272,0.230498296,443.1094429,137.6879177,23.17157398,5.742695058,0.217662224,61.1032527,132.3043096
0.316869592,0.314673822,0.35333183,1.256128073,0.629141463,331.0806291,44.78700535,-86.01112795,69.38647052,-0.378568887,106.4884613,-134.7889198
-0.096944565,0.103593099,0.785057928,1.256046295,0.255470782,382.5065428,133.1318889,4.640853594,36.03317904,0.208065355,49.32381611,136.8676762
0.01372169,-0.012957278,0.821022634,1.25602746,0.097137923,400.4666957,136.5746403,23.440432,42.2074377,0.075863243,24.38645818,133.4222623
0.181469465,0.196707134,0.593011902,1.25600028,0.345586499,279.5810507,47.32642425,-7.270146044,-3.188461963,0.288529758,100.4227996,-137.3307119
0.083850609,0.09287512,0.704463834,1.255995274,0.185589712,259.2583254,47.88166802,23.07563462,-3.203971005,-0.240228272,70.13748067,-137.8827242
-0.180354494,0.196537297,0.58393469,1.255992174,0.440306305,486.5252472,132.5595559,-7.192065576,-5.477271686,0.281963058,102.6164332,137.4328415
0.231024459,0.253337158,0.648845178,1.255973816,0.376028364,233.7054198,47.65885607,-32.90801317,45.72259281,0.343735658,77.10399918,-137.6594313
-0.019965488,-0.022113374,0.832245153,1.255969286,0.125975925,202.2838558,47.89072922,19.25898794,52.90637431,0.062916092,17.87109491,-137.8939263
0.054018406,0.056411229,0.789425237,1.255906343,0.125758293,195.2496496,46.28774081,17.68908975,27.34348244,0.177166429,44.99421401,-136.2886383
0.319329563,0.291333044,0.426792145,1.255863905,0.564271271,286.7453508,42.36145961,-66.27650408,49.39172427,-0.36263071,106.7523681,-132.3605887
0.220394052,0.236437441,0.544895634,1.255809784,0.415342263,292.4913797,46.99643832,-23.31842559,5.906093764,-0.300092628,107.3531936,-136.9950101
-0.155239046,0.141849965,0.575867248,1.25577116,0.398968496,499.6626474,137.6006732,7.171797874,-22.53089872,0.2571275,105.3404741,132.3942543
0.231013692,0.243704181,0.597978313,1.255745888,0.392869746,263.2216812,46.51276436,-26.26343864,23.00516955,-0.325032611,93.18465589,-136.506646
-0.252218498,0.213914013,0.682397531,1.255594969,0.462173902,437.0572186,139.7189788,-35.01846989,58.17115045,0.323062185,66.77405067,130.2806282
-0.289533304,0.268168397,0.510181725,1.255521774,0.589128888,486.5521139,137.1786568,-46.07866755,33.24946233,-0.349324976,102.7268804,132.8225943
-0.103042231,0.10867917,0.765812447,1.255496025,0.265825862,401.0787764,133.507845,7.495306516,26.75899465,0.229600812,55.75164283,136.4859543
-0.200501101,0.210516948,0.574119992,1.255490541,0.466228432,488.4716885,133.6217197,-13.67618504,0.048299717,0.302223924,103.5789928,136.3757505
0.203090413,0.208290847,0.676726965,1.255479574,0.316875008,229.526163,45.70220515,-17.56581714,30.33664689,-0.30175407,77.16304531,-135.695675
-0.323392604,0.286037459,0.505400055,1.255474806,0.624005701,499.8353261,138.4897672,-66.57009523,69.01970344,-0.382433198,87.41894626,131.5031664
-0.185135096,0.181227109,0.733360711,1.255414724,0.379442387,404.811864,135.6354698,-17.12962187,45.32975077,0.289909458,61.75949026,134.3620071
0.148962691,0.13680369,0.766019391,1.255406618,0.207568047,178.7449208,42.58912897,-6.826650051,42.02301941,0.240903462,54.77307036,-132.5842101
0.104955055,0.103364524,0.74408385,1.255348444,0.175730307,214.3414345,44.5286091,12.27658213,15.89196837,-0.230066271,61.83383288,-134.5276939
-0.029394848,0.028150037,0.814286956,1.255288124,0.154869729,387.5758801,136.1864166,17.08307961,39.20210854,-0.115362706,33.73026064,133.806722
-0.127577836,0.138506283,0.612909623,1.255206585,0.358728993,492.411154,132.6220126,13.38998342,-19.05662715,-0.262854418,95.65866582,137.3732529
0.200436983,0.203803096,0.548331152,1.255094528,0.384645941,294.9520091,45.49233853,-13.46582178,-6.527410046,0.283665042,109.9402407,-135.4885557
-0.195914559,0.182073362,0.732305285,1.2550354,0.388286734,406.9432931,137.0744233,-20.13514932,49.30996041,-0.279695873,60.76701465,132.9258353
-0.046074539,-0.049743494,0.837687403,1.254971743,0.147232363,222.6722969,47.18528529,17.38342384,65.69955101,0.044230916,6.964101645,-137.1818907
0.020797417,0.022753197,0.806180232,1.254924774,0.11303328,194.7640806,47.64963373,21.5214885,32.98004274,0.127199907,35.54034481,-137.6498913
-0.018714532,0.016964528,0.811141067,1.254835844,0.139690111,395.018729,137.7262287,20.80301883,35.91520911,-0.111389643,33.30339644,132.272083
-0.109744247,0.102154992,0.553220379,1.254778624,0.367220163,535.8819512,137.0763199,22.76368478,-40.64051144,0.236814534,107.8840396,132.9131593
-0.073312727,0.079930531,0.814774739,1.254770279,0.221118231,367.4904752,132.5553539,2.423107603,50.68939146,0.158738876,36.88510467,137.4443528
0.190529,0.190463666,0.556794826,1.254714251,0.367185437,291.58176,44.97416798,-8.847769185,-10.14201575,-0.275876128,108.9391522,-134.9684655
0.256829003,0.256563066,0.535752147,1.254670382,0.447210041,281.2506098,44.95535259,-34.90084512,21.06326757,-0.320808521,103.7454086,-134.9571493
-0.021751217,0.022186131,0.818310349,1.254638672,0.145397495,388.0722147,134.4939391,17.22883389,41.46848219,0.104555435,31.33537748,135.5013523
-0.064993646,0.056887716,0.825466062,1.254633904,0.201100471,378.8212715,138.7775938,2.484055631,56.50515066,-0.130695955,31.02217267,131.2246009
0.026016112,0.025294469,0.830364065,1.254490137,0.113432961,177.6480666,44.14779892,10.78898888,52.87567009,-0.098909758,26.35701378,-134.1495154
-0.231014984,0.210176834,0.674761179,1.254459858,0.446278123,430.4618367,137.6825272,-24.71273858,39.92014033,-0.31503966,74.71281524,132.3134041
-0.048910134,0.051292586,0.790215573,1.254459858,0.185126925,400.3299537,133.5919866,18.90315145,26.94489492,-0.160073306,44.16786848,136.4040112
-0.009627146,-0.010883999,0.844234694,1.254341841,0.1233183,220.7758199,48.54679037,5.886555684,74.92126004,-0.047642037,9.220476612,-138.5473157
0.250533001,0.266778383,0.521801002,1.254328012,0.460896043,290.4233962,46.81354699,-36.32357152,19.92618043,0.333215302,106.3046371,-136.8206285
-0.113143112,0.111306718,0.805229717,1.254250288,0.271771635,383.9182243,135.4458772,-8.386724475,59.04181426,-0.18499986,39.32596587,134.5535881
0.30006113,0.310568752,0.454268139,1.25409317,0.551241337,290.1090377,45.97094368,-64.33936966,52.44425541,-0.369736948,101.7743594,-135.9702973
-0.013830903,-0.014241085,0.840362738,1.254083633,0.124724424,205.9635158,45.87217352,12.35343243,63.73067985,-0.05067101,13.95612407,-135.8720083
-0.027044812,0.028805343,0.755753452,1.253848553,0.162254325,438.952816,133.2876728,32.61806456,7.814545211,0.175320924,49.61287394,136.7060073
